org_id,pwsid,is_multiple_pwsid,supplier_name,uwmp_year,forecast_start_date,forecast_end_date,water_use_acre_feet,water_supplies_acre_feet,benefit_supply_augmentation_acre_feet,benefit_demand_reduction_acre_feet
2166,CA3610041,FALSE,san gabriel valley water company   fontana division,2020,2022-01-01,2022-12-31,42107,42107,NA,NA
2168,NA,NA,san gorgonio pass water agency,2020,2022-01-01,2022-12-31,29020,29020,NA,NA
2169,CA3310032,FALSE,san jacinto  city of,2020,2022-01-01,2022-12-31,3213,3031,0,182
2174,"CA4310019, CA4310020",TRUE,san jose  city of,2020,2022-01-01,2022-12-31,18960,18960,NA,NA
2175,"CA4310018, CA4310011",TRUE,san jose water company,2020,2022-01-01,2022-12-31,41914,41914,NA,NA
2179,CA3410021,FALSE,san juan water district,2020,2022-01-01,2022-12-31,53060,57780,NA,NA
2180,CA4410014,FALSE,san lorenzo valley water district,2020,2022-01-01,2022-12-31,1687,1687,0,0
2182,CA4010009,FALSE,san luis obispo  city of,2020,2022-01-01,2022-12-31,6528,10157,0,0
2184,NA,NA,san luis obispo county flood control and water conservation,2020,2022-01-01,2022-12-31,8730,8730,NA,NA
2205,CA1010029,FALSE,sanger  city of,2020,2022-01-01,2022-12-31,2128,2237,NA,0
2207,CA3010038,FALSE,santa ana  city of,2020,2022-01-01,2022-12-31,35665,35665,0,0
2209,CA4210010,FALSE,santa barbara  city of,2020,2022-01-01,2022-12-31,12110,47330,0,0
2210,CA4310012,FALSE,santa clara  city of,2020,2022-01-01,2022-12-31,18693,31529,0,0
2211,NA,NA,santa clara valley water district,2020,2022-01-01,2022-12-31,322000,362000,0,0
4993,"CA1910247, CA1910017, CA1910255, CA1910250, CA1910096, CA1910240",TRUE,santa clarita valley water agency,2020,2022-01-01,2022-12-31,74380,102160,22060,NA
2213,CA4410010,FALSE,santa cruz  city of,2020,2022-01-01,2022-12-31,2652,2652,NA,NA
2214,CA3710023,FALSE,santa fe irrigation district,2020,2022-01-01,2022-12-31,10740,10766,0,0
2215,CA1910245,FALSE,santa fe springs  city of,2020,2022-01-01,2022-12-31,7202,7154,0,48
2217,CA3010101,FALSE,santa margarita water district,2020,2022-01-01,2022-12-31,33030,46212,NA,NA
2218,CA4210011,FALSE,santa maria  city of,2020,2022-01-01,2022-12-31,13957,13957,0,0
2220,CA1910146,FALSE,santa monica  city of,2020,2022-01-01,2022-12-31,15357,14161,NA,3099
2222,CA5610011,FALSE,santa paula  city of,2020,2022-01-01,2022-12-31,4042,6215,NA,NA
2224,CA4910009,FALSE,santa rosa  city of,2020,2022-01-01,2022-12-31,19799,22660,NA,NA
2237,CA4410013,FALSE,scotts valley water district,2020,2022-01-01,2022-12-31,1126,1300,0,0
2241,CA3010041,FALSE,seal beach  city of,2020,2022-01-01,2022-12-31,3428,3428,0,0
2251,CA3010082,FALSE,serrano water district,2020,2022-01-01,2022-12-31,4304,4304,NA,NA
2260,CA1510019,FALSE,shafter  city of,2020,2022-01-01,2022-12-31,2042,2074,0,204
2273,CA4510006,FALSE,shasta lake  city of,2020,2022-01-01,2022-12-31,2610,1018,2939,0
2290,CA1910148,FALSE,sierra madre  city of,2020,2022-01-01,2022-12-31,2886,2841,0,45
2298,CA1910149,FALSE,signal hill  city of,2020,2022-01-01,2022-12-31,1945,2022,NA,NA
2323,CA2710011,FALSE,soledad  city of,2020,2022-01-01,2022-12-31,2083,148000,NA,NA
2326,CA4910012,FALSE,sonoma  city of,2020,2022-01-01,2022-12-31,2246,3288,0,0
2328,NA,NA,sonoma county water agency,2020,2022-01-01,2022-12-31,65020,65020,0,0
2330,CA4410017,FALSE,soquel creek water district,2020,2022-01-01,2022-12-31,3361,3361,NA,NA
2334,CA3010042,FALSE,south coast water district,2020,2022-01-01,2022-12-31,6938,6938,0,0
2337,"CA0410006, CA0410012",TRUE,south feather water and power,2020,2022-01-01,2022-12-31,2864,66336,NA,143
2341,CA1910152,FALSE,south gate  city of,2020,2022-01-01,2022-12-31,7646,11383,0,0
2343,CA3310017,FALSE,south mesa water company,2020,2022-01-01,2022-12-31,2527,2527,NA,NA
2345,CA1910154,FALSE,south pasadena  city of,2020,2022-01-01,2022-12-31,4889,4569,0,320
2346,NA,NA,south san joaquin irrigation district,2020,2022-01-01,2022-12-31,31522,31522,0,0
2348,CA0910002,FALSE,south tahoe public utility district,2020,2022-01-01,2022-12-31,5821,25197,NA,NA
2381,CA3910012,FALSE,stockton  city of,2020,2022-01-01,2022-12-31,34558,64800,NA,NA
2382,NA,NA,stockton east water district,2020,2022-01-01,2022-12-31,237090,147429,16129,73532
2401,"CA1910046, CA1910200, CA1910205",TRUE,suburban water systems - san jose hills,2020,2022-01-01,2022-12-31,23946,32893,0,0
2402,"CA1910059, CA1910174",TRUE,suburban water systems - whittier/la mirada,2020,2022-01-01,2022-12-31,16744,21996,0,0
2405,CA4810005,FALSE,suisun - solano water authority,2020,2022-01-01,2022-12-31,1154,1154,NA,NA
2419,CA1910157,FALSE,sunny slope water company,2020,2022-01-01,2022-12-31,4521,4078,0,443
2424,CA3510003,FALSE,sunnyslope county water district,2020,2022-01-01,2022-12-31,6806,6125,0,681
2425,CA4310014,FALSE,sunnyvale  city of,2020,2022-01-01,2022-12-31,19998,27470,0,0
2432,CA1810001,FALSE,susanville  city of,2020,2022-01-01,2022-12-31,694,2314,NA,NA
2437,CA3710025,FALSE,sweetwater authority,2020,2022-01-01,2022-12-31,18974,18974,NA,NA
2438,"CA4910028, CA4910004",TRUE,sweetwater springs water district,2020,2022-01-01,2022-12-31,576,1137,NA,115
2444,"CA, CA3100029, CA3110010, CA0910012, CA3110011, CA3110043, CA3110013, CA3110044",TRUE,tahoe city public utilities district,2020,2022-01-01,2022-12-31,574,838,NA,NA
1408,CA3310074,FALSE,temescal valley water district,2020,2022-01-01,2022-12-31,6242,6642,NA,NA
2457,CA4010019,FALSE,templeton community services district,2020,2022-01-01,2022-12-31,1453,2312,0,100
440,CA,FALSE,test agency 3,2020,2022-01-01,2022-12-31,100000,NA,NA,NA
2466,CA0410008,FALSE,thermalito water and sewer district,2020,2022-01-01,2022-12-31,2362,8400,NA,NA
2469,CA5610020,FALSE,thousand oaks  city of,2020,2022-01-01,2022-12-31,10528,10528,0,0
2473,NA,NA,three valleys municipal water district,2020,2022-01-01,2022-12-31,71496,71546,0,0
2487,CA1910213,FALSE,torrance  city of,2020,2022-01-01,2022-12-31,18109,29643,0,0
2490,CA3010094,FALSE,trabuco canyon water district,2020,2022-01-01,2022-12-31,3315,3315,0,0
2496,CA3910011,FALSE,tracy  city of,2020,2022-01-01,2022-12-31,20320,22513,0,0
2510,CA5610043,FALSE,triunfo sanitation district/oak park water service,2020,2022-01-01,2022-12-31,2205,2196,NA,221
2512,CA2910003,FALSE,truckee - donner public utilities district,2020,2022-01-01,2022-12-31,1774,7168,NA,NA
2516,CA5410015,FALSE,tulare  city of,2020,2022-01-01,2022-12-31,5814,5476,0,338
2523,"CA5510013, CA5510028, CA5510001, CA5510033, CA5510003, CA5510012, CA5500363, CA5510015, CA5510021, CA5510025, CA5510002",TRUE,tuolumne utilities district,2020,2022-01-01,2022-12-31,17597,23175,NA,NA
2524,CA5010019,FALSE,turlock  city of,2020,2022-01-01,2022-12-31,11071,11288,NA,NA
2528,CA3010046,FALSE,tustin  city of,2020,2022-01-01,2022-12-31,10919,10919,0,0
2530,CA3610049,FALSE,twentynine palms water district,2020,2022-01-01,2022-12-31,2713,6995,0,0
2536,CA2310003,FALSE,ukiah  city of,2020,2022-01-01,2022-12-31,3134,11534,0,313
2540,NA,NA,united water conservation district,2020,2022-01-01,2022-12-31,13871,13871,0,0
2541,CA3610050,FALSE,upland  city of,2020,2022-01-01,2022-12-31,20006,20006,NA,NA
2543,NA,NA,upper san gabriel valley municipal water,2020,2022-01-01,2022-12-31,21845,15563,NA,2185
2597,CA4810008,FALSE,vacaville  city of,2020,2022-01-01,2022-12-31,18210,20336,NA,3642
2602,CA3710002,FALSE,vallecitos water district,2020,2022-01-01,2022-12-31,5416,5416,NA,NA
2603,"CA4810007, CA4810021",TRUE,vallejo  city of,2020,2022-01-01,2022-12-31,28426,32592,NA,NA
2604,CA3710026,FALSE,valley center municipal water district,2020,2022-01-01,2022-12-31,18686,18686,0,0
2605,CA1910009,FALSE,valley county water district,2020,2022-01-01,2022-12-31,6414,6830,0,0
2610,CA4910013,FALSE,valley of the moon water district,2020,2022-01-01,2022-12-31,2698,3200,0,0
2618,CA1910166,FALSE,valley water company,2020,2022-01-01,2022-12-31,3258,4166,0,0
2626,CA1510029,FALSE,vaughn water company,2020,2022-01-01,2022-12-31,4953,7800,NA,500
2629,CA,FALSE,ventura county waterworks district no 01 - moorpark,2020,2022-01-01,2022-12-31,9748,12645,0,0
2631,CA5610023,FALSE,ventura county waterworks district no 08 - simi valley,2020,2022-01-01,2022-12-31,20258,21353,NA,NA
2633,CA1910167,FALSE,vernon  city of,2020,2022-01-01,2022-12-31,7200,8339,NA,NA
2635,CA3610052,FALSE,victorville water district,2020,2022-01-01,2022-12-31,24674,24674,NA,NA
2649,CA3710027,FALSE,vista irrigation district,2020,2022-01-01,2022-12-31,19000,19000,0,0
2661,CA1910234,FALSE,walnut valley water district,2020,2022-01-01,2022-12-31,21293,23008,0,0
2662,CA1510021,FALSE,wasco  city of,2020,2022-01-01,2022-12-31,1031,1837,NA,NA
2667,NA,NA,water facilities authority,2020,2022-01-01,2022-12-31,30217,27954,0,2263
2669,CA4410011,FALSE,watsonville  city of,2020,2022-01-01,2022-12-31,NA,NA,NA,NA
2675,NA,NA,west basin municipal water district,2020,2022-01-01,2022-12-31,142960,142960,0,0
2679,CA1510022,FALSE,west kern water district,2020,2022-01-01,2022-12-31,16051,14500,1551,0
2683,CA5710003,FALSE,west sacramento  city of,2020,2022-01-01,2022-12-31,13520,28866,NA,NA
2690,CA3610004,FALSE,west valley water district,2020,2022-01-01,2022-12-31,23587,27125,NA,NA
2691,CA4110027,FALSE,westborough water district,2020,2022-01-01,2022-12-31,307,307,0,0
2697,"CA3310036, CA3310076, CA3310049",TRUE,western municipal water district of riverside,2020,2022-01-01,2022-12-31,28062,33677,NA,NA
2704,CA3010064,FALSE,westminster  city of,2020,2022-01-01,2022-12-31,11473,11473,0,0
2723,CA1910173,FALSE,whittier  city of,2020,2022-01-01,2022-12-31,8043,8141,0,0
2751,CA4910017,FALSE,windsor  town of,2020,2022-01-01,2022-12-31,5916,4688,0,1228
2766,CA5710006,FALSE,woodland  city of,2020,2022-01-01,2022-12-31,13198,34649,NA,NA
4811,NA,NA,woodland-davis clean water agency,2020,2022-01-01,2022-12-31,20024,22691,NA,NA
2782,CA3010037,FALSE,yorba linda water district,2020,2022-01-01,2022-12-31,20400,20400,0,0
2789,CA4710011,FALSE,yreka  city of,2020,2022-01-01,2022-12-31,1915,7051,0,0
2790,CA5110002,FALSE,yuba city,2020,2022-01-01,2022-12-31,15395,22198,NA,NA
2793,CA3610055,FALSE,yucaipa valley water district,2020,2022-01-01,2022-12-31,12000,58100,NA,NA
13,CA3610001,FALSE,adelanto  city of,2020,2023-01-01,2023-12-31,4182,64406,NA,NA
22,NA,NA,alameda county flood control district  zone 7,2020,2023-01-01,2023-12-31,48500,80900,NA,NA
23,CA0110001,FALSE,alameda county water district,2020,2023-01-01,2023-12-31,43646,55607,0,0
30,CA1910001,FALSE,alhambra  city of,2020,2023-01-01,2023-12-31,11821,11076,0,745
55,"CA0310012, CA0300002, CA0310019, CA0310003, CA0310002",TRUE,amador water agency,2020,2023-01-01,2023-12-31,7870,18820,0,1967
57,CA2810005,FALSE,american canyon  city of,2020,2023-01-01,2023-12-31,2777,2547,230,NA
64,CA3010001,FALSE,anaheim  city of,2020,2023-01-01,2023-12-31,60245,60245,NA,NA
66,CA4510001,FALSE,anderson  city of,2020,2023-01-01,2023-12-31,913,1048,NA,NA
79,NA,NA,antelope valley - east kern water agency,2020,2023-01-01,2023-12-31,42590,25410,17180,0
82,CA0710001,FALSE,antioch  city of,2020,2023-01-01,2023-12-31,4645,4841,NA,NA
87,CA3610003,FALSE,apple valley ranchos water company,2020,2023-01-01,2023-12-31,17718,17124,0,594
93,CA1910003,FALSE,arcadia  city of,2020,2023-01-01,2023-12-31,17952,17452,0,500
94,"CA1210001, CA1210021",TRUE,arcata  city of,2020,2023-01-01,2023-12-31,638,1369,NA,NA
99,CA4010001,FALSE,arroyo grande  city of,2020,2023-01-01,2023-12-31,2321,2807,NA,NA
102,CA1510001,FALSE,arvin community service district,2020,2023-01-01,2023-12-31,1057,1057,0,317
107,CA4010002,FALSE,atascadero mutual water company,2020,2023-01-01,2023-12-31,1803,1803,NA,NA
110,CA2410001,FALSE,atwater  city of,2020,2023-01-01,2023-12-31,6567,6567,NA,NA
117,CA1910007,FALSE,azusa light and water,2020,2023-01-01,2023-12-31,18432,27136,0,0
123,CA1510031,FALSE,bakersfield  city of,2020,2023-01-01,2023-12-31,48432,41167,NA,7265
124,CA1010001,FALSE,bakman water company,2020,2023-01-01,2023-12-31,1150,1150,0,0
129,CA3310006,FALSE,banning  city of,2020,2023-01-01,2023-12-31,9172,9507,0,917
159,CA3310002,FALSE,beaumont - cherry valley water district,2020,2023-01-01,2023-12-31,14473,9794,1785,2895
167,CA4510014,FALSE,bella vista water district,2020,2023-01-01,2023-12-31,10053,7166,0,2887
170,CA1910013,FALSE,bellflower - somerset mutual water company,2020,2023-01-01,2023-12-31,5876,5585,NA,291
178,CA4810001,FALSE,benicia  city of,2020,2023-01-01,2023-12-31,10223,18004,NA,NA
193,CA1910156,FALSE,beverly hills  city of,2020,2023-01-01,2023-12-31,11290,11290,NA,NA
197,CA3610008,FALSE,big bear community services district,2020,2023-01-01,2023-12-31,1137,1137,0,0
198,"CA3610044, CA3600395, CA3600283, CA3610022",TRUE,big bear lake  city of,2020,2023-01-01,2023-12-31,2142,3100,NA,NA
241,CA3310003,FALSE,blythe  city of,2020,2023-01-01,2023-12-31,3429,6900,0,343
262,CA1310001,FALSE,brawley  city of,2020,2023-01-01,2023-12-31,2218,2734,NA,NA
263,CA3010002,FALSE,brea  city of,2020,2023-01-01,2023-12-31,9941,9941,0,0
264,CA0710004,FALSE,brentwood  city of,2020,2023-01-01,2023-12-31,4081,6231,NA,NA
283,CA3010003,FALSE,buena park  city of,2020,2023-01-01,2023-12-31,14713,14713,0,0
285,CA1910179,FALSE,burbank  city of,2020,2023-01-01,2023-12-31,24553,24553,0,0
286,CA4110003,FALSE,burlingame  city of,2020,2023-01-01,2023-12-31,1249,662,NA,587
351,"CA0510005, CA0510006, CA0510017, CA0510016, CA0510019, CA0510004",TRUE,calaveras county water district,2020,2023-01-01,2023-12-31,5842,81243,0,0
353,CA1310002,FALSE,calexico  city of,2020,2023-01-01,2023-12-31,2390,2920,0,239
368,"CA1910139, CA1910186, CA1910052",TRUE,california american water company - los angeles division,2020,2023-01-01,2023-12-31,20733,20733,0,0
369,"CA2701882, CA2710022, CA2710004, CA2701466",TRUE,california american water company - monterey district,2020,2023-01-01,2023-12-31,9920,5710,0,4210
372,"CA3410045, CA3110150, CA3410027, CA3410017, CA3410013, CA3410012, CA3410023, CA5700712, CA3410031, CA3410010, CA3410047",TRUE,california american water company - sacramento district,2020,2023-01-01,2023-12-31,10468,41559,0,0
373,CA3710001,FALSE,california american water company - san diego district,2020,2023-01-01,2023-12-31,3336,4003,NA,NA
376,"CA5610040, CA5610081",TRUE,california american water company - ventura district,2020,2023-01-01,2023-12-31,16045,18559,0,0
384,"CA1500333, CA1910243, CA1910010, CA1910242",TRUE,california water service company antelope valley,2020,2023-01-01,2023-12-31,733,733,NA,NA
386,"CA1510003, CA1510055",TRUE,california water service company bakersfield,2020,2023-01-01,2023-12-31,61503,61503,NA,NA
387,CA4110006,FALSE,california water service company bear gulch,2020,2023-01-01,2023-12-31,13695,7258,0,6437
388,"CA0410002, CA1110002",TRUE,california water service company chico district,2020,2023-01-01,2023-12-31,24921,24921,NA,NA
390,CA4810002,FALSE,"california water service company dixon, city of",2020,2023-01-01,2023-12-31,1440,1440,NA,NA
391,CA1910033,FALSE,california water service company dominguez,2020,2023-01-01,2023-12-31,34069,34069,NA,NA
392,CA1910036,FALSE,california water service company east los angeles,2020,2023-01-01,2023-12-31,14601,14601,NA,NA
396,CA1910134,FALSE,california water service company hermosa/redondo,2020,2023-01-01,2023-12-31,11278,11278,NA,NA
397,"CA1510026, CA1510043, CA1500407, CA1510049, CA1510056, CA1510039, CA1510033",TRUE,california water service company kern river valley,2020,2023-01-01,2023-12-31,791,791,NA,NA
398,CA2710009,FALSE,california water service company king city,2020,2023-01-01,2023-12-31,1757,1757,NA,NA
401,CA0110003,FALSE,california water service company livermore,2020,2023-01-01,2023-12-31,9852,9852,NA,NA
402,CA4310001,FALSE,california water service company los altos/suburban,2020,2023-01-01,2023-12-31,14014,14014,NA,NA
405,CA5810001,FALSE,california water service company marysville,2020,2023-01-01,2023-12-31,2090,2090,NA,NA
420,"CA4110008, CA4110007",TRUE,california water service company mid peninsula,2020,2023-01-01,2023-12-31,15002,7951,0,7051
412,CA0410005,FALSE,california water service company oroville,2020,2023-01-01,2023-12-31,2855,2855,NA,NA
413,CA1910104,FALSE,california water service company palos verdes,2020,2023-01-01,2023-12-31,18459,18459,NA,NA
416,"CA1710005, CA4900546, CA2110007, CA4910018, CA4900514, CA4900785",TRUE,california water service company redwood valley,2020,2023-01-01,2023-12-31,384,384,NA,NA
417,"CA2701929, CA2710012, CA2710019, CA2710013, CA2710010",TRUE,california water service company salinas district,2020,2023-01-01,2023-12-31,17357,17357,NA,NA
421,CA1010024,FALSE,california water service company selma,2020,2023-01-01,2023-12-31,4721,4721,NA,NA
422,CA4110009,FALSE,california water service company south san francisco,2020,2023-01-01,2023-12-31,7733,4820,0,2913
424,CA3910001,FALSE,california water service company stockton,2020,2023-01-01,2023-12-31,24783,24783,NA,NA
427,"CA5400935, CA5410016, CA5410041",TRUE,california water service company visalia,2020,2023-01-01,2023-12-31,32376,32376,NA,NA
428,CA5610016,FALSE,california water service company westlake,2020,2023-01-01,2023-12-31,7686,7686,NA,NA
429,CA1110003,FALSE,california water service company willows,2020,2023-01-01,2023-12-31,1517,1517,NA,NA
433,NA,NA,calleguas municipal water district,2020,2023-01-01,2023-12-31,109597,137097,NA,NA
443,CA5610019,FALSE,camarillo  city of,2020,2023-01-01,2023-12-31,7020,12593,0,0
445,CA4010014,FALSE,cambria community service district,2020,2023-01-01,2023-12-31,580,467,0,116
467,CA5610063,FALSE,camrosa water district,2020,2023-01-01,2023-12-31,15723,26800,NA,NA
478,CA3710005,FALSE,carlsbad municipal water district,2020,2023-01-01,2023-12-31,20524,20524,0,0
481,CA3410004,FALSE,carmichael water district,2020,2023-01-01,2023-12-31,9295,25771,NA,NA
485,CA4210001,FALSE,carpinteria valley water district,2020,2023-01-01,2023-12-31,4000,3200,0,800
495,CA5610024,FALSE,casitas municipal water district,2020,2023-01-01,2023-12-31,14525,10626,0,3899
1050,CA5610014,FALSE,casitas municipal water district - ojai,2020,2023-01-01,2023-12-31,1850,1663,NA,187
510,NA,NA,central basin municipal water district,2020,2023-01-01,2023-12-31,259583,308033,0,0
514,NA,NA,central coast water authority,2020,2023-01-01,2023-12-31,6158,6158,0,0
522,CA5010028,FALSE,ceres  city of,2020,2023-01-01,2023-12-31,2816,8258,NA,NA
524,CA1910019,FALSE,cerritos  city of,2020,2023-01-01,2023-12-31,12747,11910,0,837
545,CA3610012,FALSE,chino  city of,2020,2023-01-01,2023-12-31,25763,25073,0,690
546,NA,NA,chino basin desalter authority,2020,2023-01-01,2023-12-31,40000,40000,0,0
547,CA3610036,FALSE,chino hills  city of,2020,2023-01-01,2023-12-31,16613,29526,NA,NA
2979,CA2010001,FALSE,"chowchilla, city of water department",2020,2023-01-01,2023-12-31,971,3532,NA,NA
561,CA3410006,FALSE,citrus heights water district,2020,2023-01-01,2023-12-31,9974,9974,NA,NA
572,CA4910002,FALSE,cloverdale  city of,2020,2023-01-01,2023-12-31,458,411,NA,69
574,CA1010003,FALSE,clovis  city of,2020,2023-01-01,2023-12-31,34040,38068,0,4031
575,CA3310007,FALSE,coachella  city of,2020,2023-01-01,2023-12-31,9408,9408,NA,NA
577,"CA3310001, CA3310048, CA1310011",TRUE,coachella valley water district,2020,2023-01-01,2023-12-31,125961,125961,NA,NA
578,CA1010004,FALSE,coalinga  city of,2020,2023-01-01,2023-12-31,1437,1660,NA,NA
583,CA4110011,FALSE,coastside county water district,2020,2023-01-01,2023-12-31,701,332,0,369
596,CA3610014,FALSE,colton  city of,2020,2023-01-01,2023-12-31,10508,12084,NA,NA
607,CA1910026,FALSE,compton  city of,2020,2023-01-01,2023-12-31,6972,7580,NA,NA
613,CA0710003,FALSE,contra costa water district,2020,2023-01-01,2023-12-31,126300,134200,NA,NA
618,CA1610004,FALSE,corcoran  city of,2020,2023-01-01,2023-12-31,6331,6890,NA,NA
624,CA3310037,FALSE,corona  city of,2020,2023-01-01,2023-12-31,42737,43955,NA,NA
644,CA1910127,FALSE,covina  city of,2020,2023-01-01,2023-12-31,6206,6058,0,148
649,CA0810001,FALSE,crescent city,2020,2023-01-01,2023-12-31,812,812,NA,NA
651,CA1910028,FALSE,crescenta valley community water district,2020,2023-01-01,2023-12-31,3954,5748,0,0
654,CA3610015,FALSE,crestline village water district,2020,2023-01-01,2023-12-31,272852,318427,NA,NA
664,CA3610018,FALSE,cucamonga valley water district,2020,2023-01-01,2023-12-31,57566,55726,0,1840
